Microtus pinetorum,,,,,,,,,,,,,,,,,,,
Microtus qazvinensis,,,,,,,,,,,,,,,,,,,
Microtus quasiater,,,,,,,,,,,,,,,,,,,
Microtus richardsoni,,,,,,,,,,,,,,,,,,,
Microtus sachalinensis,,,,,,,,,,,,,,,,,,,
Microtus savii,,,,,,,,,,,,,,,,,,,
Microtus schelkovnikovi,Microtus dorothea,,,,,,,,,,,,,,,,,,
Microtus schidlovskii,Microtus schidlovskii subspecies colchicus,Microtus schidlovskii subspecies goriensis,,,,,,,,,,,,,,,,,
Microtus socialis,,,,,,,,,,,,,,,,,,,
Microtus subterraneus,Microtus majori,,,,,,,,,,,,,,,,,,
Microtus tatricus,,,,,,,,,,,,,,,,,,,
Microtus thomasi,,,,,,,,,,,,,,,,,,,
Microtus townsendii,,,,,,,,,,,,,,,,,,,
Microtus transcaspicus,,,,,,,,,,,,,,,,,,,
Microtus umbrosus,,,,,,,,,,,,,,,,,,,
Microtus xanthognathus,,,,,,,,,,,,,,,,,,,
Millardia gleadowi,Mus gleadowi,,,,,,,,,,,,,,,,,,
Millardia kathleenae,,,,,,,,,,,,,,,,,,,
Millardia kondana,,,,,,,,,,,,,,,,,,,
Millardia meltada,Golunda meltada,Millardia meltada subspecies dunni,Millardia meltada subspecies pallidor,Mus comberi,Mus lanuginosus,Mus listoni,Rattus meltada subspecies meltada,Rattus meltada subspecies pallidor,,,,,,,,,,,
Mimetillus moloneyi,,,,,,,,,,,,,,,,,,,
Mimon bennettii,,,,,,,,,,,,,,,,,,,
Mimon cozumelae,,,,,,,,,,,,,,,,,,,
Mimon crenulatum,,,,,,,,,,,,,,,,,,,
Mimon koepckeae,,,,,,,,,,,,,,,,,,,
Mindomys hammondi,Oryzomys hammondi,,,,,,,,,,,,,,,,,,
Miniopterus aelleni,Miniopterusmanavi ,,,,,,,,,,,,,,,,,,
Miniopterus africanus,,,,,,,,,,,,,,,,,,,
Miniopterus ambohitrensis,Miniopterusaelleni,Miniopterusmanavi ,,,,,,,,,,,,,,,,,
Miniopterus australis,,,,,,,,,,,,,,,,,,,
Miniopterus brachytragos,,,,,,,,,,,,,,,,,,,
Miniopterus egeri,Miniopterusmanavi,Miniopteruspetersoni ,,,,,,,,,,,,,,,,,
Miniopterus fraterculus,,,,,,,,,,,,,,,,,,,
Miniopterus fuscus,,,,,,,,,,,,,,,,,,,
Miniopterus gleni,,,,,,,,,,,,,,,,,,,
Miniopterus griffithsi,Miniopterusgleni ,,,,,,,,,,,,,,,,,,
Miniopterus griveaudi,,,,,,,,,,,,,,,,,,,
Miniopterus inflatus,,,,,,,,,,,,,,,,,,,
Miniopterus macrocneme,,,,,,,,,,,,,,,,,,,
Miniopterus maghrebensis,,,,,,,,,,,,,,,,,,,
Miniopterus magnater,,,,,,,,,,,,,,,,,,,
Miniopterus mahafaliensis,Miniopterusmanavi,,,,,,,,,,,,,,,,,,
Miniopterus majori,,,,,,,,,,,,,,,,,,,
Miniopterus manavi,Miniopterus menavi,,,,,,,,,,,,,,,,,,
Miniopterus medius,,,,,,,,,,,,,,,,,,,
Miniopterus minor,Miniopterus minor subspecies occidentalis,,,,,,,,,,,,,,,,,,
Miniopterus natalensis,Miniopterus natalensis subspecies arenarius,,,,,,,,,,,,,,,,,,
Miniopterus newtoni,,,,,,,,,,,,,,,,,,,
Miniopterus paululus,,,,,,,,,,,,,,,,,,,
Miniopterus petersoni,,,,,,,,,,,,,,,,,,,
Miniopterus pusillus,Miniopterus australis subspecies pusillus,,,,,,,,,,,,,,,,,,
Miniopterus robustior,,,,,,,,,,,,,,,,,,,
Miniopterus schreibersii,,,,,,,,,,,,,,,,,,,
Miniopterus shortridgei,,,,,,,,,,,,,,,,,,,
Miniopterus sororculus,,,,,,,,,,,,,,,,,,,
Miniopterus tristis,,,,,,,,,,,,,,,,,,,
Miopithecus ogouensis,,,,,,,,,,,,,,,,,,,
Miopithecus talapoin,Miopithecus talapoin subspecies ansorgei,Miopithecus talapoin subspecies vleeschouwersi,Simia talapoin,,,,,,,,,,,,,,,,
Mirimiri acrodonta,Pteralopex acrodonta,,,,,,,,,,,,,,,,,,
Mirounga angustirostris,,,,,,,,,,,,,,,,,,,
Mirounga leonina,Phoca leonina,,,,,,,,,,,,,,,,,,
Mirza coquereli,,,,,,,,,,,,,,,,,,,
Mirza zaza,,,,,,,,,,,,,,,,,,,
Mogera etigo,,,,,,,,,,,,,,,,,,,
Mogera imaizumii,Mogera minor,Mogera minor,,,,,,,,,,,,,,,,,
Mogera insularis,,,,,,,,,,,,,,,,,,,
Mogera robusta,,,,,,,,,,,,,,,,,,,
Mogera tokudae,,,,,,,,,,,,,,,,,,,
Mogera uchidai,Nesoscaptor uchidai,,,,,,,,,,,,,,,,,,
Mogera wogura,Mogera kobeae,Talpa wogura,,,,,,,,,,,,,,,,,
Molossops aequatorianus,,,,,,,,,,,,,,,,,,,
Molossops mattogrossensis,,,,,,,,,,,,,,,,,,,
Molossops neglectus,,,,,,,,,,,,,,,,,,,
Molossops temminckii,,,,,,,,,,,,,,,,,,,
Molossus alvarezi,,,,,,,,,,,,,,,,,,,
Molossus aztecus,,,,,,,,,,,,,,,,,,,
Molossus bondae,,,,,,,,,,,,,,,,,,,
Molossus coibensis,Molossus barnesi,,,,,,,,,,,,,,,,,,
Molossus currentium,,,,,,,,,,,,,,,,,,,
Molossus molossus,Vespertilio molossus,,,,,,,,,,,,,,,,,,
Molossus pretiosus,,,,,,,,,,,,,,,,,,,
Molossus rufus,Molossus ater,,,,,,,,,,,,,,,,,,
Molossus sinaloae,,,,,,,,,,,,,,,,,,,
Monachus monachus,Phoca monachus,,,,,,,,,,,,,,,,,,
Monodelphis adusta,,,,,,,,,,,,,,,,,,,
Monodelphis americana,Monodelphis rubida,Monodelphis umbristriatus,,,,,,,,,,,,,,,,,
Monodelphis brevicaudata,Monodelphis orinoci,,,,,,,,,,,,,,,,,,
Monodelphis dimidiata,Didelphis brachyura,Didelphis henseli,Didelphis lundi,Didelphys dimidiata,Monodelphis fosteri,Monodelphis sorex,Peramys dimidiata subspecies itatiayae,Peramys sorex,,,,,,,,,,,
Monodelphis domestica,,,,,,,,,,,,,,,,,,,
Monodelphis emiliae,,,,,,,,,,,,,,,,,,,
Monodelphis glirina,Monodelphis maraxina,,,,,,,,,,,,,,,,,,
Monodelphis handleyi,,,,,,,,,,,,,,,,,,,
Monodelphis iheringi,,,,,,,,,,,,,,,,,,,
Monodelphis kunsi,,,,,,,,,,,,,,,,,,,
Monodelphis osgoodi,,,,,,,,,,,,,,,,,,,
Monodelphis palliolata,,,,,,,,,,,,,,,,,,,
Monodelphis peruviana,Monodelphis adusta,,,,,,,,,,,,,,,,,,
Monodelphis reigi,,,,,,,,,,,,,,,,,,,
Monodelphis ronaldi,,,,,,,,,,,,,,,,,,,
Monodelphis scalops,Monodelphis theresa,,,,,,,,,,,,,,,,,,
Monodelphis unistriata,Didelphys unistriata,Monodelphis unistriatus,,,,,,,,,,,,,,,,,
Monodon monoceros,,,,,,,,,,,,,,,,,,,
Monophyllus plethodon,,,,,,,,,,,,,,,,,,,
Monophyllus redmani,,,,,,,,,,,,,,,,,,,
Monticolomys koopmani,,,,,,,,,,,,,,,,,,,
Mops bakarii,,,,,,,,,,,,,,,,,,,
Mops brachypterus,Dysopes brachypterus,Mops leonis,Mops ochraceus,Tadarida brachyptera,,,,,,,,,,,,,,,
Mops condylurus,Mops angolensis,Mops fulva,Mops occidentalis,Mops orientis,Mops osborni,Mops wonderi,Nyctinomus condylurus,Tadarida condylura,,,,,,,,,,,
Mops congicus,Tadarida congica,,,,,,,,,,,,,,,,,,
Mops demonstrator,Nyctinomus demonstrator,Tadarida demonstrator,,,,,,,,,,,,,,,,,
Mops leucostigma,Chaerephon leucostigma,Tadarida leucostigma,,,,,,,,,,,,,,,,,
Mops midas,Dysopes midas,Mops midas subspecies miarensi,Mops unicolor,Tadarida midas,,,,,,,,,,,,,,,
Mops mops,Tadarida mops,,,,,,,,,,,,,,,,,,
Mops nanulus,Mops calabarensis,Tadarida nanula,,,,,,,,,,,,,,,,,
Mops niangarae,Tadarida niangarae,,,,,,,,,,,,,,,,,,
Mops niveiventer,Mops angolensis subspecies niveiventer,Mops chitauensis,Tadarida niveiventer,,,,,,,,,,,,,,,,
Mops petersoni,Tadarida petersoni,,,,,,,,,,,,,,,,,,
Mops sarasinorum,Tadarida sarasinorum,,,,,,,,,,,,,,,,,,
Mops spurrelli,Tadarida spurrelli,Xiphonycteris spurrelli,,,,,,,,,,,,,,,,,
Mops thersites,Mops occipitalis,Nyctinomus thersites,Tadarida thersites,,,,,,,,,,,,,,,,
Mops trevori,Tadarida trevori,,,,,,,,,,,,,,,,,,
Mormoops blainvillei,Mormoops blainvillii,,,,,,,,,,,,,,,,,,
Mormoops megalophylla,,,,,,,,,,,,,,,,,,,
Mormopterus acetabulosus,Vespertilio acetabulosus,,,,,,,,,,,,,,,,,,
Mormopterus beccarii,Mormopterusastrolabiensis,,,,,,,,,,,,,,,,,,
Mormopterus cobourgianus,Mormopterus loriae subspecies cobourgiana,,,,,,,,,,,,,,,,,,
Mormopterus doriae,,,,,,,,,,,,,,,,,,,
Mormopterus eleryi,Setirostris eleryi,,,,,,,,,,,,,,,,,,
Mormopterus francoismoutoui,Mormopterusacetabulosus ,,,,,,,,,,,,,,,,,,
Mormopterus halli,Mormopterus species 5 populations S and T,Mormopterusloriae ridei,,,,,,,,,,,,,,,,,
Mormopterus jugularis,Nyctinomus jugularis,,,,,,,,,,,,,,,,,,
Mormopterus kalinowskii,,,,,,,,,,,,,,,,,,,
Mormopterus kitcheneri,Mormopterus planiceps,Mormopterus sp. 4 (population O) ,,,,,,,,,,,,,,,,,
Mormopterus loriae,,,,,,,,,,,,,,,,,,,
Mormopterus lumsdenae,Mormopterus beccarii,Mormopterus beccarii astrolabiensis,Mormopterus species 1,,,,,,,,,,,,,,,,
Mormopterus minutus,,,,,,,,,,,,,,,,,,,
Mormopterus norfolkensis,Molossus norfolkensis,,,,,,,,,,,,,,,,,,
Mormopterus petersi,Mormopterus planiceps,Mormopterus species 3 (populations JKLMN),Nyctinomus petersi,,,,,,,,,,,,,,,,
Mormopterus phrudus,,,,,,,,,,,,,,,,,,,
Mormopterus planiceps,Nyctinomus planiceps,,,,,,,,,,,,,,,,,,
Mormopterus ridei,Mormopterus loriae subspecies ridei,Mormopterus planiceps subspecies ridei,Mormopterusspecies 2,,,,,,,,,,,,,,,,
Moschiola indica,Meminna indica,Meminna indica,,,,,,,,,,,,,,,,,
Moschiola kathygre,,,,,,,,,,,,,,,,,,,
Moschiola meminna,Moschus meminna,Tragulus meminna,,,,,,,,,,,,,,,,,
Moschus anhuiensis,,,,,,,,,,,,,,,,,,,
Moschus berezovskii,,,,,,,,,,,,,,,,,,,
Moschus chrysogaster,Moschus sifanicus,,,,,,,,,,,,,,,,,,
Moschus cupreus,,,,,,,,,,,,,,,,,,,
Moschus fuscus,,,,,,,,,,,,,,,,,,,
Moschus leucogaster,Moschus chrysogaster subspecies leucogaster,,,,,,,,,,,,,,,,,,
Moschus moschiferus,Moschus sibiricus,,,,,,,,,,,,,,,,,,
Mosia nigrescens,,,,,,,,,,,,,,,,,,,
Mungos gambianus,,,,,,,,,,,,,,,,,,,
Mungos mungo,Viverra mungo,,,,,,,,,,,,,,,,,,
Mungotictis decemlineata,Mungotictis lineata,Mungotictis substriatus,Mungotictis vittatus,,,,,,,,,,,,,,,,
Muntiacus atherodes,,,,,,,,,,,,,,,,,,,
Muntiacus crinifrons,Cervulus crinifrons,,,,,,,,,,,,,,,,,,
Muntiacus feae,Cervulus feae,Muntiacus feai,,,,,,,,,,,,,,,,,
Muntiacus gongshanensis,,,,,,,,,,,,,,,,,,,
Muntiacus montanus,,,,,,,,,,,,,,,,,,,
Muntiacus muntjak,Cervus moschatus,Cervus muntjak,Cervus pleiharicus,Muntiacus bancanus,Muntiacus rubidus,,,,,,,,,,,,,,
Muntiacus puhoatensis,,,,,,,,,,,,,,,,,,,
Muntiacus putaoensis,,,,,,,,,,,,,,,,,,,
Muntiacus reevesi,Cervulus bridgemani,Cervulus micrurus,Cervulus reevesi subspecies pingshiangicus,Cervulus sclateri,Cervulus sinensis,Cervus lachrymans,Cervus reevesi,Muntiacus lachrymans subspecies teesdalei,,,,,,,,,,,
Muntiacus rooseveltorum,Muntiacus feae subspecies rooseveltorum,,,,,,,,,,,,,,,,,,
Muntiacus truongsonensis,Caninmuntiacus truongsonensis,Muntiacus napensis,Muntiacus truongsonensis,,,,,,,,,,,,,,,,
Muntiacus vaginalis,Cervus melas,Cervus moschatus,Cervus ratwa,Cervus stylocerus,Cervus vaginalis,Prox ratva,Stylocerus muntjac,Stylocerus muntjacus,,,,,,,,,,,
Muntiacus vuquangensis,Megamuntiacus vuquangensis,,,,,,,,,,,,,,,,,,
Murexia habbema,Antechinus habbema,Antechinus hageni,Micromurexia habbema,,,,,,,,,,,,,,,,
Murexia longicaudata,Phascogale maxima,Phascogale murex,Phascogale murex subspecies aspera,,,,,,,,,,,,,,,,
Murexia melanurus,Antechinus melanurus,Antechinus wilhelmina,Antechinus wilhemina,Murexechinus melanurus,Phascogale mayeri,Phascogale melanura subspecies melanura,Phascogale melanura subspecies modesta,,,,,,,,,,,,
Murexia naso,Antechinus mayeri subspecies misim,Antechinus naso,Antechinus tafa,Antechinus tafa subspecies centralis,Murexia longicaudata subspecies parva,Phascogale naso,Phascomurexia naso,,,,,,,,,,,,
Murexia rothschildi,Paramurexia rothschildi,,,,,,,,,,,,,,,,,,
Muriculus imberbis,,,,,,,,,,,,,,,,,,,
Murina aenea,,,,,,,,,,,,,,,,,,,
Murina aurata,Murina aurita,,,,,,,,,,,,,,,,,,
Murina balaensis,,,,,,,,,,,,,,,,,,,
Murina bicolor,,,,,,,,,,,,,,,,,,,
Murina cyclotis,Murina eileenae,,,,,,,,,,,,,,,,,,
Murina florium,,,,,,,,,,,,,,,,,,,
Murina fusca,,,,,,,,,,,,,,,,,,,
Murina gracilis,,,,,,,,,,,,,,,,,,,
Murina harrisoni,Murina harrisoni,Murina tiensa,,,,,,,,,,,,,,,,,
Murina hilgendorfi,,,,,,,,,,,,,,,,,,,
Murina huttoni,Harpyiocephalus huttonii,,,,,,,,,,,,,,,,,,
Murina jaintiana,,,,,,,,,,,,,,,,,,,
Murina leucogaster,Murina rubex,,,,,,,,,,,,,,,,,,
Murina pluvialis,,,,,,,,,,,,,,,,,,,
Murina puta,,,,,,,,,,,,,,,,,,,
Murina recondita,,,,,,,,,,,,,,,,,,,
Murina rozendaali,,,,,,,,,,,,,,,,,,,
Murina ryukyuana,,,,,,,,,,,,,,,,,,,
Murina suilla,,,,,,,,,,,,,,,,,,,
Murina tenebrosa,,,,,,,,,,,,,,,,,,,
Murina tubinaris,Harpyiocephalus tubinaris,Murina huttoni subspecies tubinaris,,,,,,,,,,,,,,,,,
Murina ussuriensis,Murina silvatica,,,,,,,,,,,,,,,,,,
Mus baoulei,,,,,,,,,,,,,,,,,,,
Mus booduga,,,,,,,,,,,,,,,,,,,
Mus bufo,,,,,,,,,,,,,,,,,,,
Mus callewaerti,Leggada callewaerti,,,,,,,,,,,,,,,,,,
Mus caroli,,,,,,,,,,,,,,,,,,,
Mus cervicolor,,,,,,,,,,,,,,,,,,,
Mus cookii,Paruromys dominator,,,,,,,,,,,,,,,,,,
Mus crociduroides,,,,,,,,,,,,,,,,,,,
Mus cypriacus,,,,,,,,,,,,,,,,,,,
Mus famulus,,,,,,,,,,,,,,,,,,,
Mus fernandoni,Leggadilla fernandoni,,,,,,,,,,,,,,,,,,
Mus fragilicauda,,,,,,,,,,,,,,,,,,,
Mus goundae,,,,,,,,,,,,,,,,,,,
Mus haussa,,,,,,,,,,,,,,,,,,,
Mus indutus,,,,,,,,,,,,,,,,,,,
Mus macedonicus,,,,,,,,,,,,,,,,,,,
Mus mahomet,Mus emesi,,,,,,,,,,,,,,,,,,
Mus mattheyi,,,,,,,,,,,,,,,,,,,
Mus mayori,Coelomys bicolor,Coelomys mayori,Mus mayori subspecies mayori,Mus mayori subspecies pococki,,,,,,,,,,,,,,,
Mus minutoides,Mus kasaicus,,,,,,,,,,,,,,,,,,
Mus musculoides,Mus kasaica,Mus kasaicus,,,,,,,,,,,,,,,,,
Mus musculus,Mus abbotti,Mus domesticus,,,,,,,,,,,,,,,,,
Mus neavei,,,,,,,,,,,,,,,,,,,
Mus oubanguii,,,,,,,,,,,,,,,,,,,
Mus pahari,Leggada jacksoniae,Mus pahari subspecies jacksoniae,,,,,,,,,,,,,,,,,
Mus phillipsi,Leggada siva,Leggada surkha,Mus cervicolor subspecies phillipsi,,,,,,,,,,,,,,,,
Mus platythrix,Leggada bahadur,Leggada grahami,Leggada hannygtoni,,,,,,,,,,,,,,,,
Mus saxicola,Leggada cindrella,Leggada platythrix subspecies sadhu,Leggadilla gurkha,Mus platythrix subspecies gurkha,Mus platythrix subspecies ramnadensis,Mus platythrix subspecies sadhu,Mus ramnadensis,Mus spinulosus,,,,,,,,,,,
Mus setulosus,,,,,,,,,,,,,,,,,,,
Mus setzeri,,,,,,,,,,,,,,,,,,,
Mus shortridgei,,,,,,,,,,,,,,,,,,,
Mus sorella,,,,,,,,,,,,,,,,,,,
Mus spicilegus,,,,,,,,,,,,,,,,,,,
Mus spretus,,,,,,,,,,,,,,,,,,,
Mus tenellus,,,,,,,,,,,,,,,,,,,
Mus terricolor,,,,,,,,,,,,,,,,,,,
Mus triton,,,,,,,,,,,,,,,,,,,
Mus vulcani,,,,,,,,,,,,,,,,,,,
Muscardinus avellanarius,Mus avellanarius,,,,,,,,,,,,,,,,,,
Musonycteris harrisoni,,,,,,,,,,,,,,,,,,,
Mustela africana,,,,,,,,,,,,,,,,,,,
Mustela altaica,,,,,,,,,,,,,,,,,,,
Mustela erminea,,,,,,,,,,,,,,,,,,,
Mustela eversmanii,Mustela amurensis,Mustela eversmannii,,,,,,,,,,,,,,,,,
Mustela felipei,,,,,,,,,,,,,,,,,,,
Mustela frenata,,,,,,,,,,,,,,,,,,,
Mustela itatsi,Mustela sibirica subspecies itatsi,,,,,,,,,,,,,,,,,,
Mustela kathiah,,,,,,,,,,,,,,,,,,,
Mustela lutreola,Viverra lutreola,,,,,,,,,,,,,,,,,,
Mustela lutreolina,,,,,,,,,,,,,,,,,,,
Mustela nigripes,,,,,,,,,,,,,,,,,,,
Mustela nivalis,,,,,,,,,,,,,,,,,,,
Mustela nudipes,,,,,,,,,,,,,,,,,,,
Mustela putorius,,,,,,,,,,,,,,,,,,,
Mustela russelliana,Mustela aistoodonnivalis,Mustela nivalis subspecies russelliana,,,,,,,,,,,,,,,,,
Mustela sibirica,,,,,,,,,,,,,,,,,,,
Mustela strigidorsa,,,,,,,,,,,,,,,,,,,
Mustela subpalmata,Mustela nivalis subspecies subpalmata,,,,,,,,,,,,,,,,,,
Mustela tonkinensis,Mustela nivalis subspecies tonkinensis,,,,,,,,,,,,,,,,,,
Mydaus javanensis,Mephitis javanensis,,,,,,,,,,,,,,,,,,
Mydaus marchei,Mydaus schadenbergii,Suillotaxus marchei,,,,,,,,,,,,,,,,,
Mylomys dybowskii,Mylomys lowei,,,,,,,,,,,,,,,,,,
Mylomys rex,,,,,,,,,,,,,,,,,,,
Myocastor coypus,Mus coypus,,,,,,,,,,,,,,,,,,
Myodes andersoni,Phaulomys andersoni,,,,,,,,,,,,,,,,,,
Myodes californicus,Clethrionomys californicus,,,,,,,,,,,,,,,,,,
Myodes centralis,Clethrionomys centralis,Clethrionomys frater,,,,,,,,,,,,,,,,,
Myodes gapperi,Clethrionomys gapperi subspecies solus,,,,,,,,,,,,,,,,,,
Myodes glareolus,Clethrionomys glareolus,,,,,,,,,,,,,,,,,,
Myodes regulus,Eothenomys regulus,,,,,,,,,,,,,,,,,,
Myodes rex,Clethrionomys rex,,,,,,,,,,,,,,,,,,
Myodes rufocanus,Clethrionomys rufocanus,Clethrionomys sikotanensis,,,,,,,,,,,,,,,,,
Myodes rutilus,Clethrionomys rutilus,,,,,,,,,,,,,,,,,,
Myodes shanseius,Eothenomys shanseius,Eothenomys shanseius,,,,,,,,,,,,,,,,,
Myodes smithii,Eothenomys smithii,Phaulomys smithii,,,,,,,,,,,,,,,,,
Myoictis leucura,,,,,,,,,,,,,,,,,,,
Myoictis melas,,,,,,,,,,,,,,,,,,,
Myoictis wallacei,Myoictis wallacii,,,,,,,,,,,,,,,,,,
Myoictis wavicus,,,,,,,,,,,,,,,,,,,
Myomimus personatus,,,,,,,,,,,,,,,,,,,
Myomimus roachi,,,,,,,,,,,,,,,,,,,
Myomimus setzeri,,,,,,,,,,,,,,,,,,,
Myomyscus angolensis,Mastomys angolae,Mastomys angolensis,,,,,,,,,,,,,,,,,
Myomyscus brockmani,,,,,,,,,,,,,,,,,,,
Myomyscus verreauxii,Myomys verreauxii,,,,,,,,,,,,,,,,,,
Myomyscus yemeni,Myomys yemeni,,,,,,,,,,,,,,,,,,
Myonycteris brachycephala,,,,,,,,,,,,,,,,,,,
Myonycteris leptodon,Myonycteris torquata subspecies leptodon,,,,,,,,,,,,,,,,,,
Myonycteris relicta,,,,,,,,,,,,,,,,,,,
Myonycteris torquata,Cynonycteris torquata,Myonycteris torquata subspecies torquata,,,,,,,,,,,,,,,,,
Myoprocta acouchy,Myoprocta exilis,,,,,,,,,,,,,,,,,,
Myoprocta pratti,,,,,,,,,,,,,,,,,,,
Myopterus daubentonii,Myopterus albatus,,,,,,,,,,,,,,,,,,
Myopterus whitleyi,,,,,,,,,,,,,,,,,,,
Myopus schisticolor,,,,,,,,,,,,,,,,,,,
Myosciurus pumilio,,,,,,,,,,,,,,,,,,,
Myosorex babaulti,,,,,,,,,,,,,,,,,,,
Myosorex blarina,,,,,,,,,,,,,,,,,,,
Myosorex bururiensis,,,,,,,,,,,,,,,,,,,
Myosorex cafer,,,,,,,,,,,,,,,,,,,
Myosorex eisentrauti,,,,,,,,,,,,,,,,,,,
Myosorex geata,,,,,,,,,,,,,,,,,,,
Myosorex gnoskei,,,,,,,,,,,,,,,,,,,
Myosorex jejei,,,,,,,,,,,,,,,,,,,
Myosorex kihaulei,,,,,,,,,,,,,,,,,,,
Myosorex longicaudatus,,,,,,,,,,,,,,,,,,,
Myosorex okuensis,,,,,,,,,,,,,,,,,,,
Myosorex rumpii,,,,,,,,,,,,,,,,,,,
Myosorex schalleri,,,,,,,,,,,,,,,,,,,
Myosorex sclateri,,,,,,,,,,,,,,,,,,,
Myosorex tenuis,,,,,,,,,,,,,,,,,,,
Myosorex varius,,,,,,,,,,,,,,,,,,,
Myosorex zinki,,,,,,,,,,,,,,,,,,,
Myospalax aspalax,Myospalax armandii,Myospalax dybowskii,Myospalax talpinus,Myospalax zokor,,,,,,,,,,,,,,,
Myospalax myospalax,Myospalax laxmanni,,,,,,,,,,,,,,,,,,
Myospalax psilurus,Myospalax epsilanus,,,,,,,,,,,,,,,,,,
Myotis adversus,,,,,,,,,,,,,,,,,,,
Myotis aelleni,,,,,,,,,,,,,,,,,,,
Myotis albescens,,,,,,,,,,,,,,,,,,,
Myotis alcathoe,,,,,,,,,,,,,,,,,,,
Myotis altarium,,,,,,,,,,,,,,,,,,,
Myotis anjouanensis,,,,,,,,,,,,,,,,,,,
Myotis annamiticus,,,,,,,,,,,,,,,,,,,
Myotis annectans,Myotis annectans subspecies primula,Myotis primula,Pipistrellus annectans,Vesperugo anectens,,,,,,,,,,,,,,,
Myotis atacamensis,,,,,,,,,,,,,,,,,,,
Myotis ater,Myotis atra,,,,,,,,,,,,,,,,,,
Myotis aurascens,Myotis mystacinus subspecies aurascens,Myotis mystacinus subspecies bulgaricus,Myotis mystacinus subspecies popovi,Myotis przewalskii,,,,,,,,,,,,,,,
Myotis auriculus,,,,,,,,,,,,,,,,,,,
Myotis australis,,,,,,,,,,,,,,,,,,,
Myotis austroriparius,,,,,,,,,,,,,,,,,,,
Myotis bechsteinii,Myotis bechsteini,,,,,,,,,,,,,,,,,,
Myotis blythii,Myotis oxygnathus,,,,,,,,,,,,,,,,,,
Myotis bocagii,,,,,,,,,,,,,,,,,,,
Myotis bombinus,Myotis amurensis,,,,,,,,,,,,,,,,,,
Myotis borneoensis,,,,,,,,,,,,,,,,,,,
Myotis brandtii,Myotis brandti,,,,,,,,,,,,,,,,,,
Myotis bucharensis,,,,,,,,,,,,,,,,,,,
Myotis californicus,,,,,,,,,,,,,,,,,,,
Myotis capaccinii,,,,,,,,,,,,,,,,,,,
Myotis chiloensis,,,,,,,,,,,,,,,,,,,
Myotis chinensis,,,,,,,,,,,,,,,,,,,
Myotis ciliolabrum,,,,,,,,,,,,,,,,,,,
Myotis cobanensis,,,,,,,,,,,,,,,,,,,
Myotis csorbai,,,,,,,,,,,,,,,,,,,
Myotis dasycneme,,,,,,,,,,,,,,,,,,,
Myotis daubentonii,,,,,,,,,,,,,,,,,,,
Myotis davidii,,,,,,,,,,,,,,,,,,,
Myotis dieteri,,,,,,,,,,,,,,,,,,,
Myotis diminutus,,,,,,,,,,,,,,,,,,,
Myotis dinellii,,,,,,,,,,,,,,,,,,,
Myotis dominicensis,,,,,,,,,,,,,,,,,,,
Myotis elegans,,,,,,,,,,,,,,,,,,,
Myotis emarginatus,,,,,,,,,,,,,,,,,,,
Myotis escalerai,Myotis escalerae,,,,,,,,,,,,,,,,,,
Myotis evotis,Myotis milleri,,,,,,,,,,,,,,,,,,
Myotis federatus,,,,,,,,,,,,,,,,,,,
Myotis fimbriatus,,,,,,,,,,,,,,,,,,,
Myotis findleyi,,,,,,,,,,,,,,,,,,,
Myotis formosus,Kerivoula pallida,Myotis formosus subspecies andersoni,Myotis formosus subspecies auratus,Vespertilio andersoni,Vespertilio auratus,Vespertilio dobsoni,Vespertilio formosa,,,,,,,,,,,,
Myotis fortidens,,,,,,,,,,,,,,,,,,,
Myotis frater,Myotis frater subspecies eniseensis,Myotis frater subspecies kaguyae,Myotis longicaudatus,,,,,,,,,,,,,,,,
Myotis gomantongensis,,,,,,,,,,,,,,,,,,,
Myotis goudoti,,,,,,,,,,,,,,,,,,,
Myotis grisescens,,,,,,,,,,,,,,,,,,,
Myotis hajastanicus,,,,,,,,,,,,,,,,,,,
Myotis hasseltii,Leuconoe hasselti,Vespertilio hasseltii,,,,,,,,,,,,,,,,,
Myotis hermani,,,,,,,,,,,,,,,,,,,
Myotis horsfieldii,Leuconoe peshwa,Myotis adversus subspecies dryas,Myotis adversus subspecies peshwa,Myotis dryas,Myotis jeannei,Vespertilio horsfieldi,,,,,,,,,,,,,
Myotis ikonnikovi,Myotis fujiensis,Myotis hosonoi,Myotis ozensis,Myotis yesoensis,,,,,,,,,,,,,,,
Myotis insularum,,,,,,,,,,,,,,,,,,,
Myotis izecksohni,,,,,,,,,,,,,,,,,,,
Myotis keaysi,,,,,,,,,,,,,,,,,,,
Myotis keenii,,,,,,,,,,,,,,,,,,,
Myotis laniger,,,,,,,,,,,,,,,,,,,
Myotis lavali,,,,,,,,,,,,,,,,,,,
Myotis leibii,,,,,,,,,,,,,,,,,,,
Myotis levis,,,,,,,,,,,,,,,,,,,
Myotis longipes,Myotis theobaldi,Vespertilio longipes,Vespertilio macropus,Vespertilio megalopus,,,,,,,,,,,,,,,
Myotis lucifugus,,,,,,,,,,,,,,,,,,,
Myotis macrodactylus,Myotis macrodactylus subspecies continentalis,Myotis macrodactylus subspecies insularis,,,,,,,,,,,,,,,,,
Myotis macropus,,,,,,,,,,,,,,,,,,,
Myotis macrotarsus,,,,,,,,,,,,,,,,,,,
Myotis martiniquensis,,,,,,,,,,,,,,,,,,,
Myotis melanorhinus,,,,,,,,,,,,,,,,,,,
